GameID|HomeTeam|AwayTeam|GameWinner|GameLoser|ScoreHome|ScoreAway|HomeFirstDowns|HomePassingYards|HomePenaltyCnt|HomePenaltyYards|HomePossTime|HomePuntAvg|HomepuntCnt|HomePuntYards|HomeRushingYards|HomeTotalYards|HomeTurnOvers|AwayFirstDowns|AwayPassingYards|AwayPenaltyCnt|AwayPenaltyYards|AwayPossTime|AwayPuntAvg|AwaypuntCnt|AwayPuntYards|AwayRushingYards|AwayTotalYards|AwayTurnOvers|HomeFieldGoals|AwayFieldGoals|HomeTouchDowns|AwayTouchDowns|HomePassingComp|AwayPassingComp|HomePassingAtt|AwayPassingAtt|HomePassingTD|AwayPassingTD|HomeRushingAtt|AwayRushingAtt|HomeRushingTD|AwayRushingTD|Year|Week|Date|Day|TimeOfDay|NumericDate|Temp|DewPoint|Visiability|Humidity|WindSpeed|WindDir|Pressure|Fog|Precipitation|Condition|Rain|Snow|WindChill|HeatIndex|HomePassYardsPerAttempt|HomePassingCompPct|AwayPassYardsPerAttempt|AwayPassingCompPct|HomeRushYardsPerAttempt|AwayRushYardsPerAttempt|HomeTeamWin
599|KC|MIA|MIA|KC|3|31|20|227|8|70|34:39|36|5|229|116|343|0|17|244|7|49|25:21|34|5|221|107|351|0|1|1|4|0|20|17|39|23|0|3|34|24|0|1|2011|9|11/6/2011|6|1:00|20111106|64.4|46.4|10.0|52.0|3.5|Variable|29.92|0.0||Clear|0.0|0.0|||11.35|0.512820512821|14.3529411765|0.739130434783|3.41176470588|4.45833333333|0
600|DAL|SEA|DAL|SEA|23|13|18|279|7|82|29:27|43|4|172|163|442|1|18|219|10|88|30:33|58|3|183|162|381|3|3|2|2|1|19|17|31|30|2|0|29|30|0|1|2011|9|11/6/2011|6|1:00|20111106|75.9|64.0|10.0|67.0|12.7|South|29.93|0.0||Overcast|0.0|0.0|||14.6842105263|0.612903225806|12.8823529412|0.566666666667|5.62068965517|5.4|1
601|WAS|SF|SF|WAS|11|19|17|251|3|35|27:41|39|5|244|52|303|3|15|188|9|55|32:19|37|5|223|138|326|1|4|1|1|1|17|30|24|47|1|1|32|15|0|0|2011|9|11/6/2011|6|1:00|20111106|57.9|41.0|10.0|53.0|8.1|South|30.45|0.0||Partly Cloudy|0.0|0.0|||14.7647058824|0.708333333333|6.26666666667|0.63829787234|1.625|9.2|0
602|NO|TB|NO|TB|27|16|25|258|8|63|30:04|49|2|113|195|453|1|18|281|9|80|29:56|28|3|119|84|365|0|2|3|3|1|27|27|36|37|2|1|28|20|1|0|2011|9|11/6/2011|6|1:00|20111106|70.0|60.1|10.0|71.0|18.4|East|30.14|0.0||Scattered Clouds|0.0|0.0|||9.55555555556|0.75|10.4074074074|0.72972972973|6.96428571429|4.2|1
603|IND|ATL|ATL|IND|7|31|10|103|6|32|22:14|46|9|451|83|186|2|21|269|1|10|37:46|43|7|321|163|432|1|1|0|4|1|14|17|24|33|3|0|41|21|1|0|2011|9|11/6/2011|6|1:00|20111106|61.0|39.9|10.0|46.0|12.7|SSW|30.18|0.0||Clear|0.0|0.0|||7.35714285714|0.583333333333|15.8235294118|0.515151515152|2.0243902439|7.7619047619|0
604|OAK|DEN|DEN|OAK|24|38|21|316|15|130|28:09|33|6|303|100|416|3|20|113|11|93|31:51|39|5|238|299|412|0|1|1|5|3|10|19|22|35|2|3|38|26|2|0|2011|9|11/6/2011|6|4:05|20111106|60.8|46.4|10.0|59.0|13.8|WNW|30.05|0.0||Mostly Cloudy|0.0|0.0|||31.6|0.454545454545|5.94736842105|0.542857142857|2.63157894737|11.5|0
605|TEN|CIN|CIN|TEN|17|24|19|250|7|100|27:05|42|7|320|78|328|1|20|210|9|87|32:55|37|7|308|109|319|0|1|1|3|2|22|24|39|41|3|2|30|20|0|0|2011|9|11/6/2011|6|4:05|20111106|60.1|42.1|10.0|51.0|6.9|SSE|30.25|0.0||Clear|0.0|0.0|||11.3636363636|0.564102564103|8.75|0.585365853659|2.6|5.45|0
606|NE|NYG|NYG|NE|20|24|23|332|7|81|29:43|45|5|225|106|438|4|23|250|6|50|30:17|41|8|345|111|361|2|2|1|2|3|28|20|49|39|2|2|24|29|0|1|2011|9|11/6/2011|6|4:15|20111106|50.0|24.1|10.0|36.0|5.8|SSW|30.37|0.0||Clear|0.0|0.0|||11.8571428571|0.571428571429|12.5|0.512820512821|4.41666666667|3.8275862069|0
607|SD|GB|GB|SD|38|45|28|375|8|64|30:15|44|2|98|85|460|3|21|232|5|33|29:45|43|2|108|136|368|0|1|1|6|5|21|26|26|46|4|4|26|21|0|1|2011|9|11/6/2011|6|4:15|20111106|59.0|51.1|10.0|75.0|8.1|West|30.01|0.0||Overcast|0.0|0.0|||17.8571428571|0.807692307692|8.92307692308|0.565217391304|3.26923076923|6.47619047619|0
608|ARI|STL|ARI|STL|19|13|16|192|6|45|24:59|42|6|278|70|262|0|23|233|9|71|36:58|32|7|352|150|383|1|2|3|2|0|20|23|35|36|1|0|17|35|0|0|2011|9|11/6/2011|6|4:15|20111106|64.0|34.0|10.0|33.0|0.0|North|29.91|0.0||Scattered Clouds|0.0|0.0|||9.6|0.571428571429|10.1304347826|0.638888888889|4.11764705882|4.28571428571|1
609|PIT|BAL|BAL|PIT|20|23|20|322|6|69|26:01|32|3|100|70|392|2|23|289|3|20|33:59|35|2|90|67|356|1|3|2|2|2|28|20|47|37|1|1|27|20|1|1|2011|9|11/6/2011|6|8:20|20111106|48.0|26.1|10.0|42.0|5.8|SSE|30.33|0.0||Clear|0.0|0.0|||11.5|0.595744680851|14.45|0.540540540541|2.59259259259|3.35|0
610|PHI|CHI|CHI|PHI|24|30|20|211|6|44|26:33|26|2|71|119|330|2|22|208|6|53|33:27|37|3|103|164|372|2|3|1|3|3|18|21|32|39|2|0|34|23|1|2|2011|9|11/7/2011|0|8:30|20111107|51.1|43.0|10.0|74.0|5.8|WSW|30.32|0.0||Clear|0.0|0.0|||11.7222222222|0.5625|9.90476190476|0.538461538462|3.5|7.13043478261|0
611|SD|OAK|OAK|SD|17|24|20|239|6|31|27:23|44|6|322|75|314|2|20|298|7|45|32:37|47|4|195|191|489|2|1|1|3|2|14|23|21|47|2|2|41|15|1|0|2011|10|11/10/2011|3|8:20|20111110|64.0|48.9|10.0|58.0|0.0|North|30.04|0.0||Overcast|0.0|0.0|||17.0714285714|0.666666666667|12.9565217391|0.489361702128|1.82926829268|12.7333333333|0
612|DAL|BUF|DAL|BUF|44|7|24|270|8|74|34:32|52|1|52|163|433|0|20|136|3|12|25:28|51|3|156|135|271|4|3|0|1|5|20|23|31|26|1|3|17|35|0|1|2011|10|11/13/2011|6|1:00|20111113|82.0|55.0|10.0|39.0|11.5|SSW|29.76|0.0||Clear|0.0|0.0||81.4|13.5|0.645161290323|5.91304347826|0.884615384615|9.58823529412|3.85714285714|1
613|CAR|TEN|TEN|CAR|3|30|16|166|12|99|27:24|33|8|365|113|279|2|22|211|9|92|32:36|38|5|221|172|383|1|1|3|3|0|23|15|40|27|0|1|19|35|0|1|2011|10|11/13/2011|6|1:00|20111113|59.0|45.0|10.0|60.0|11.5|SSW|30.18|0.0||Overcast|0.0|0.0|||7.21739130435|0.575|14.0666666667|0.555555555556|5.94736842105|4.91428571429|0
614|TB|HOU|HOU|TB|9|37|12|141|6|49|24:54|43|6|265|90|231|4|21|235|8|54|35:06|37|4|181|185|420|0|1|1|5|1|11|15|15|35|2|1|44|18|3|0|2011|10|11/13/2011|6|1:00|20111113|77.0|55.4|10.0|47.0|5.8|SSE|30.15|0.0||Clear|0.0|0.0|||12.8181818182|0.733333333333|15.6666666667|0.428571428571|2.04545454545|10.2777777778|0
615|CIN|PIT|PIT|CIN|17|24|14|170|4|35|26:07|40|6|256|109|279|2|24|223|4|31|33:53|42|5|252|105|328|1|1|1|2|3|15|21|30|33|2|1|26|30|0|2|2011|10|11/13/2011|6|1:00|20111113|64.9|48.9|10.0|56.0|21.9|SSW|29.74|0.0||Overcast|0.0|0.0|||11.3333333333|0.5|10.619047619|0.636363636364|4.19230769231|3.5|0
616|IND|JAC|JAC|IND|3|17|13|128|6|40|24:39|41|6|246|84|212|3|18|110|5|55|35:21|37|6|232|141|251|1|1|1|2|0|20|14|29|21|0|1|23|41|0|1|2011|10|11/13/2011|6|1:00|20111113|64.0|52.0|10.0|65.0|20.7|SSW|29.58|0.0||Overcast|0.0|0.0|||6.4|0.689655172414|7.85714285714|0.666666666667|3.65217391304|3.43902439024|0
617|KC|DEN|DEN|KC|10|17|17|124|4|40|26:22|40|7|339|134|258|0|16|69|8|65|33:38|40|7|307|244|313|0|1|1|2|1|2|18|8|34|1|1|55|24|1|0|2011|10|11/13/2011|6|1:00|20111113|70.0|26.1|10.0|19.0|11.5|West|29.53|0.0||Clear|0.0|0.0|||62.0|0.25|3.83333333333|0.529411764706|2.43636363636|10.1666666667|0
618|PHI|ARI|ARI|PHI|17|21|15|123|11|97|28:18|39|8|342|166|289|2|23|282|7|66|31:42|44|6|278|88|370|2|1|0|3|2|21|16|40|34|3|0|29|24|0|1|2011|10|11/13/2011|6|1:00|20111113|61.0|34.0|10.0|36.0|16.1|SSW|30.01|0.0||Overcast|0.0|0.0|||5.85714285714|0.525|17.625|0.470588235294|5.72413793103|3.66666666667|0
619|CHI|DET|CHI|DET|37|13|12|107|4|37|29:06|43|6|280|109|216|1|22|313|4|53|30:54|25|5|245|80|393|6|3|2|4|1|9|33|20|63|0|1|35|19|1|0|2011|10|11/13/2011|6|4:15|20111113|66.0|33.1|10.0|29.0|20.7|West|29.39|0.0||Scattered Clouds|0.0|0.0|||11.8888888889|0.45|9.48484848485|0.52380952381|3.11428571429|4.21052631579|1
620|ATL|NO|NO|ATL|23|26|30|343|10|85|36:32|42|5|227|138|481|1|18|322|8|79|30:03|36|5|202|41|363|0|3|4|2|2|29|30|52|43|2|2|32|16|0|0|2011|10|11/13/2011|6|1:00|20111113|68.0|48.0|10.0|49.0|12.7|SSW|30.13|0.0||Clear|0.0|0.0|||11.8275862069|0.557692307692|10.7333333333|0.697674418605|4.3125|2.5625|0
621|MIA|WAS|MIA|WAS|20|9|20|200|6|55|33:33|27|1|49|103|303|2|16|185|6|51|26:27|36|2|93|61|246|2|2|3|2|0|20|21|29|32|0|0|33|17|2|0|2011|10|11/13/2011|6|1:00|20111113|80.1|64.0|10.0|58.0|16.1|East|30.12|0.0||Mostly Cloudy|0.0|0.0||81.7|10.0|0.689655172414|8.80952380952|0.65625|3.12121212121|3.58823529412|1
622|CLE|STL|STL|CLE|12|13|16|209|6|60|32:27|37|5|208|126|335|1|17|148|7|55|27:33|42|5|236|133|281|2|4|2|1|0|20|15|27|26|0|1|30|32|0|0|2011|10|11/13/2011|6|1:00|20111113|62.1|43.0|10.0|50.0|24.2|South|29.68|0.0||Overcast|0.0|0.0|||10.45|0.740740740741|9.86666666667|0.576923076923|4.2|4.15625|0
623|SEA|BAL|SEA|BAL|22|17|16|208|13|100|35:01|38|5|218|119|327|0|25|248|4|34|24:59|44|4|188|75|323|3|1|5|2|1|30|17|53|27|2|0|12|42|0|1|2011|10|11/13/2011|6|4:05|20111113|48.9|42.1|10.0|77.0|10.4|South|29.83|0.0||Overcast|0.0|0.0|||6.93333333333|0.566037735849|14.5882352941|0.62962962963|9.91666666667|1.78571428571|1
624|SF|NYG|SF|NYG|27|20|16|228|5|35|25:23|51|3|164|77|305|1|21|302|6|45|34:37|39|2|77|93|395|2|2|4|2|2|26|19|40|30|2|1|29|20|0|1|2011|10|11/13/2011|6|4:15|20111113|57.0|48.0|10.0|72.0|15.0|West|29.95|0.0||Mostly Cloudy|0.0|0.0|||8.76923076923|0.65|15.8947368421|0.633333333333|2.65517241379|4.65|1
625|NYJ|NE|NE|NYJ|16|37|22|268|5|56|29:53|41|5|242|110|378|3|21|329|9|80|30:07|44|4|187|60|389|0|3|0|4|2|26|20|39|39|3|1|28|25|0|1|2011|10|11/13/2011|6|8:20|20111113|55.9|35.1|10.0|45.0|6.9|South|29.96|0.0||Partly Cloudy|0.0|0.0|||10.3076923077|0.666666666667|16.45|0.512820512821|3.92857142857|2.4|0
626|GB|MIN|GB|MIN|45|7|23|266|1|5|33:18|43|2|99|90|356|1|14|162|10|80|26:42|31|6|263|104|266|1|1|0|6|1|25|16|32|34|4|0|31|22|1|1|2011|10|11/14/2011|0|8:30|20111114|46.0|37.0|10.0|71.0|10.4|WSW|29.6|0.0||Clear|0.0|0.0|41.0||10.64|0.78125|10.125|0.470588235294|2.90322580645|4.72727272727|1
627|DEN|NYJ|DEN|NYJ|17|13|11|104|6|51|27:48|34|8|350|125|229|1|22|235|2|15|32:12|36|6|230|83|318|2|1|2|2|1|9|24|21|40|0|0|34|28|1|0|2011|11|11/17/2011|3|8:20|20111117|37.4|12.2|25.0|36.0|9.2|South|29.75|0.0||Scattered Clouds|0.0|0.0|30.8||11.5555555556|0.428571428571|9.79166666667|0.6|3.67647058824|2.96428571429|1
628|MIN|OAK|OAK|MIN|21|27|20|187|9|50|24:16|33|3|133|124|311|5|22|139|12|117|35:44|38|6|284|162|301|1|2|0|3|3|19|17|33|23|2|1|24|41|1|2|2011|11|11/20/2011|6|1:00|20111120|25.0|15.1|10.0|66.0|4.6|Variable|30.37|0.0||Clear|0.0|0.0|19.3||9.84210526316|0.575757575758|8.17647058824|0.739130434783|5.16666666667|3.9512195122|0
629|ATL|TEN|ATL|TEN|23|17|25|316|5|55|36:59|34|2|66|116|432|1|17|257|10|86|23:01|40|5|225|41|298|1|3|1|2|2|22|22|32|44|1|2|36|14|1|0|2011|11|11/20/2011|6|4:15|20111120|66.9|60.1|10.0|79.0|0.0|North|30.26|0.0||Overcast|0.0|0.0|||14.3636363636|0.6875|11.6818181818|0.5|3.22222222222|2.92857142857|1
630|MIA|BUF|MIA|BUF|35|8|16|147|4|50|31:06|40|7|337|95|242|0|14|206|3|27|28:54|30|7|295|41|247|2|2|0|5|0|21|14|44|20|0|3|19|35|0|1|2011|11|11/20/2011|6|1:00|20111120|81.0|69.1|10.0|67.0|12.7|East|30.15|0.0||Mostly Cloudy|0.0|0.0||84.1|7.0|0.477272727273|14.7142857143|0.7|5.0|1.17142857143|1
631|CLE|JAC|CLE|JAC|14|10|20|186|9|70|29:07|32|3|108|148|334|1|23|195|9|81|30:53|37|5|203|108|303|0|1|0|2|1|17|22|24|41|1|0|28|29|1|1|2011|11|11/20/2011|6|1:00|20111120|50.0|45.0|10.0|83.0|5.8|North|30.15|0.0||Overcast|0.0|0.0|||10.9411764706|0.708333333333|8.86363636364|0.536585365854|5.28571428571|3.72413793103|1
632|BAL|CIN|BAL|CIN|31|24|13|268|6|69|27:07|46|8|391|105|373|1|23|364|6|43|32:53|38|7|270|119|483|3|1|1|4|3|17|24|27|46|2|1|28|30|2|2|2011|11|11/20/2011|6|1:00|20111120|69.1|48.9||49.0||North|30.15|0.0||Unknown|0.0|0.0|||15.7647058824|0.62962962963|15.1666666667|0.521739130435|3.75|3.96666666667|1
633|WAS|DAL|DAL|WAS|24|27|18|276|6|59|33:20|44|5|243|60|336|2|20|264|9|48|36:01|24|7|286|89|353|0|2|1|3|3|23|25|37|38|3|2|32|24|0|1|2011|11|11/20/2011|6|1:00|20111120|63.0|50.0|10.0|63.0|10.4|South|30.18|0.0||Mostly Cloudy|0.0|0.0|||12.0|0.621621621622|10.56|0.657894736842|1.875|3.70833333333|0
634|DET|CAR|DET|CAR|49|35|29|326|8|56|33:07|36|2|96|169|495|3|24|272|7|70|26:53|32|3|122|137|409|4|2|0|4|7|22|28|38|36|1|5|26|29|2|2|2011|11|11/20/2011|6|1:00|20111120|48.0|34.0|10.0|58.0|6.9|North|30.19|0.0||Mostly Cloudy|0.0|0.0|||14.8181818182|0.578947368421|9.71428571429|0.777777777778|6.5|4.72413793103|1
635|GB|TB|GB|TB|35|26|24|287|5|37|28:39|42|3|163|91|378|1|22|334|9|55|31:21|24|3|140|121|455|2|2|0|5|3|23|28|34|38|3|2|23|20|2|1|2011|11|11/20/2011|6|1:00|20111120|32.0|21.9|10.0|66.0|8.1|NW|30.35|0.0||Overcast|0.0|0.0|24.8||12.4782608696|0.676470588235|11.9285714286|0.736842105263|3.95652173913|6.05|1
636|SF|ARI|SF|ARI|23|7|25|267|7|87|44:16|38|3|136|164|431|1|11|149|6|75|15:44|44|6|279|80|229|5|3|0|1|2|14|20|35|38|1|2|11|49|0|0|2011|11|11/20/2011|6|4:05|20111120|53.1|46.0|10.0|77.0|12.7|North|29.89|0.0||Mostly Cloudy|0.0|0.0|||19.0714285714|0.4|7.45|0.526315789474|14.9090909091|1.63265306122|1
637|STL|SEA|SEA|STL|7|24|13|143|5|50|25:00|35|10|441|42|185|3|16|163|13|100|35:00|45|9|447|126|289|2|1|0|3|1|15|20|25|40|1|1|39|17|2|0|2011|11|11/20/2011|6|4:05|20111120|42.1|37.0|10.0|82.0|3.5|North|30.22|0.0||Overcast|0.0|0.0|40.2||9.53333333333|0.6|8.15|0.5|1.07692307692|7.41176470588|0
638|CHI|SD|CHI|SD|31|20|23|286|6|61|33:10|46|3|137|93|379|1|15|280|3|20|26:50|20|3|118|52|332|3|1|2|4|2|18|21|32|31|2|2|32|17|2|0|2011|11|11/20/2011|6|4:15|20111120|39.9|30.9|10.0|70.0|11.5|North|30.31|0.0||Overcast|0.0|0.0|32.9||15.8888888889|0.5625|13.3333333333|0.677419354839|2.90625|3.05882352941|1
639|NYG|PHI|PHI|NYG|10|17|12|249|5|39|23:42|44|9|463|29|278|2|17|255|5|30|36:18|40|6|261|136|391|3|1|1|1|2|18|23|35|36|1|2|17|33|0|0|2011|11|11/20/2011|6|8:20|20111120|55.9|46.0|10.0|69.0|5.8|SW|30.11|0.0||Clear|0.0|0.0|||13.8333333333|0.514285714286|11.0869565217|0.638888888889|1.70588235294|4.12121212121|0
640|NE|KC|NE|KC|34|3|20|223|3|20|28:30|33|4|203|157|380|1|16|215|5|34|31:30|24|5|199|119|334|3|1|2|4|0|25|15|38|27|0|2|26|35|0|1|2011|11|11/21/2011|0|8:30|20111121|30.0|26.1|10.0|85.0|0.0|North|30.36|0.0||Clear|0.0|0.0|||8.92|0.657894736842|14.3333333333|0.555555555556|6.03846153846|3.4|1
641|DET|GB|GB|DET|15|27|23|273|11|82|30:48|33|4|148|136|409|3|18|296|7|54|29:12|38|5|207|53|349|0|2|0|2|3|32|22|45|33|1|2|21|18|1|1|2011|12|11/24/2011|3|12:30|20111124|42.1|36.0|6.0|79.0|17.3|WSW|30.22|0.0||Haze|0.0|0.0|33.9||8.53125|0.711111111111|13.4545454545|0.666666666667|6.47619047619|2.94444444444|0
642|DAL|MIA|DAL|MIA|20|19|19|218|11|69|28:32|39|5|205|85|303|2|18|263|6|55|31:28|39|4|198|89|352|1|2|4|2|1|22|19|34|32|2|1|23|25|0|0|2011|12|11/24/2011|3|4:15|20111124|54.0|51.1|4.0|90.0|11.5|ESE|30.18|0.0||Mostly Cloudy|0.0|0.0|||9.90909090909|0.647058823529|13.8421052632|0.59375|3.69565217391|3.56|1
643|BAL|SF|BAL|SF|16|6|16|161|3|20|31:08|38|4|170|92|253|0|12|96|7|97|28:52|48|5|288|74|170|1|3|2|1|0|15|15|23|24|1|0|35|21|0|0|2011|12|11/24/2011|3|8:20|20111124|53.1|34.0||48.0||North|30.25|0.0||Unknown|0.0|0.0|||10.7333333333|0.652173913043|6.4|0.625|2.62857142857|3.52380952381|1
644|NYJ|BUF|NYJ|BUF|28|24|20|180|4|40|23:49|40|5|208|138|318|2|21|250|9|85|36:11|39|7|313|86|336|0|1|0|3|4|26|17|39|35|3|4|28|23|0|0|2011|12|11/27/2011|6|1:00|20111127|62.1|45.0|10.0|53.0|6.9|South|30.11|0.0||Clear|0.0|0.0|||6.92307692308|0.666666666667|14.7058823529|0.485714285714|4.92857142857|3.73913043478|1
645|CIN|CLE|CIN|CLE|23|20|18|257|5|35|31:34|43|4|191|132|389|1|17|140|3|15|28:26|44|5|215|134|274|1|3|2|2|2|21|16|31|34|1|2|32|30|1|0|2011|12|11/27/2011|6|1:00|20111127|60.1|57.9|10.0|93.0|9.2|SSW|29.83|0.0|0.0|Light Rain|1.0|0.0|||12.2380952381|0.677419354839|8.75|0.470588235294|4.125|4.46666666667|1
646|JAC|HOU|HOU|JAC|13|20|14|150|4|30|31:39|32|9|405|105|255|1|9|127|7|80|28:21|41|10|436|88|215|1|2|2|2|1|18|20|28|40|1|0|31|24|1|0|2011|12|11/27/2011|6|1:00|20111127|79.0|57.9|10.0|48.0|13.8|SSE|30.04|0.0||Mostly Cloudy|0.0|0.0|||8.33333333333|0.642857142857|6.35|0.5|3.38709677419|3.66666666667|0
647|ATL|MIN|ATL|MIN|24|14|22|246|4|30|34:39|41|5|252|89|335|1|12|162|6|49|25:21|40|7|331|64|226|0|1|0|3|2|27|17|34|25|3|1|29|24|0|1|2011|12|11/27/2011|6|1:00|20111127|72.0|50.0|10.0|46.0|11.5|SSE|29.93|0.0||Overcast|0.0|0.0|||9.11111111111|0.794117647059|9.52941176471|0.68|3.06896551724|2.66666666667|1
648|STL|ARI|ARI|STL|20|23|12|186|8|49|26:01|33|7|329|86|272|2|16|106|4|30|33:59|24|5|230|268|374|3|3|2|2|2|12|17|23|32|0|1|38|22|1|0|2011|12|11/27/2011|6|1:00|20111127|39.9|33.1|10.0|77.0|15.0|NNW|30.06|0.0||Overcast|0.0|0.0|31.8||15.5|0.521739130435|6.23529411765|0.53125|2.26315789474|12.1818181818|0
649|IND|CAR|CAR|IND|19|27|17|218|2|15|23:43|41|5|228|105|323|2|22|176|6|92|36:17|46|4|181|201|377|1|2|2|3|2|20|15|27|29|0|1|35|23|3|1|2011|12|11/27/2011|6|1:00|20111127|43.0|41.0|10.0|93.0|10.4|WNW|29.9|0.0|0.03|Light Rain|1.0|0.0|37.2||10.9|0.740740740741|11.7333333333|0.51724137931|3.0|8.73913043478|0
650|TEN|TB|TEN|TB|23|17|18|150|5|50|33:23|29|3|88|202|352|4|15|186|4|30|26:37|34|5|194|122|308|5|1|3|2|2|18|19|33|34|1|1|25|35|0|0|2011|12|11/27/2011|6|1:00|20111127|45.0|42.1|3.0|90.0|10.4|NNW|29.94|0.0|0.04|Light Rain|1.0|0.0|39.7||8.33333333333|0.545454545455|9.78947368421|0.558823529412|8.08|3.48571428571|1
651|SEA|WAS|WAS|SEA|17|23|15|126|9|91|26:40|43|6|267|124|250|1|22|306|10|115|33:20|39|4|178|110|416|2|1|1|2|3|14|26|30|35|2|2|30|29|0|1|2011|12|11/27/2011|6|4:05|20111127|48.0|44.1|10.0|86.0|15.0|South|30.17|0.0||Mostly Cloudy|0.0|0.0|||9.0|0.466666666667|11.7692307692|0.742857142857|4.13333333333|3.79310344828|0
652|OAK|CHI|OAK|CHI|25|20|17|268|6|44|30:02|49|5|273|73|341|1|18|229|7|61|29:58|45|5|225|172|401|3|2|6|2|1|18|21|36|37|2|0|27|27|0|1|2011|12|11/27/2011|6|4:05|20111127|59.0|48.9|9.0|69.0|6.9|NW|30.29|0.0||Mostly Cloudy|0.0|0.0|||14.8888888889|0.5|10.9047619048|0.567567567568|2.7037037037|6.37037037037|1
653|PHI|NE|NE|PHI|20|38|23|393|10|60|27:17|37|5|199|73|466|1|29|353|3|20|32:43|48|3|145|104|457|0|1|2|5|2|24|26|34|48|3|1|36|17|2|1|2011|12|11/27/2011|6|4:15|20111127|62.1|48.0|10.0|60.0|8.1|South|30.1|0.0||Mostly Cloudy|0.0|0.0|||16.375|0.705882352941|13.5769230769|0.541666666667|2.02777777778|6.11764705882|0
654|SD|DEN|DEN|SD|13|16|20|159|4|30|37:23|38|6|308|185|344|0|18|141|9|63|37:08|37|9|391|208|349|0|3|2|1|1|9|19|18|36|1|1|51|36|0|0|2011|12|11/27/2011|6|4:15|20111127|73.9|34.0|10.0|23.0|5.8|NNW|30.18|0.0||Partly Cloudy|0.0|0.0|||17.6666666667|0.5|7.42105263158|0.527777777778|3.62745098039|5.77777777778|0
655|KC|PIT|PIT|KC|9|13|15|162|4|20|26:30|37|3|112|90|252|4|18|182|6|50|33:30|34|5|211|108|290|2|3|2|1|0|18|21|28|31|0|1|34|28|0|0|2011|12|11/27/2011|6|8:20|20111127|32.0|26.1|10.0|79.0|0.0|North|30.25|0.0||Clear|0.0|0.0|||9.0|0.642857142857|8.66666666667|0.677419354839|2.64705882353|3.85714285714|0
656|NO|NYG|NO|NYG|49|24|31|372|11|104|28:32|43|2|84|205|577|0|29|392|4|32|31:28|28|2|76|73|465|2|1|0|7|3|25|33|39|47|4|2|30|22|3|1|2011|12|11/28/2011|0|8:30|20111128|46.0|33.1|10.0|61.0|16.1|NW|30.04|0.0||Scattered Clouds|0.0|0.0|39.3||14.88|0.641025641026|11.8787878788|0.702127659574|6.83333333333|3.31818181818|1
657|SEA|PHI|SEA|PHI|31|14|15|173|5|30|30:20|40|5|199|174|347|0|20|198|5|28|29:40|41|4|185|132|330|4|1|0|2|4|17|13|29|16|1|1|25|33|1|2|2011|13|12/1/2011|3|8:20|20111201|39.0|36.0|10.0|89.0|6.9|SSE|30.44|0.0||Mostly Cloudy|0.0|0.0|34.0||10.1764705882|0.586206896552|15.2307692308|0.8125|6.96|4.0|1
658|WAS|NYJ|NYJ|WAS|19|34|17|204|6|50|27:48|35|6|224|100|304|3|16|165|6|40|32:12|42|5|223|101|266|1|2|4|4|1|19|19|32|46|1|0|30|23|3|1|2011|13|12/4/2011|6|1:00|20111204|53.1|41.0|10.0|64.0|5.8|South|30.44|0.0||Scattered Clouds|0.0|0.0|||10.7368421053|0.59375|8.68421052632|0.413043478261|3.33333333333|4.39130434783|0
659|CHI|KC|KC|CHI|3|10|11|88|5|35|27:18|42|7|304|93|181|3|13|139|8|60|32:42|35|11|447|113|252|1|1|1|1|0|11|17|24|31|0|1|24|37|0|0|2011|13|12/4/2011|6|1:00|20111204|39.9|35.1|8.0|83.0|10.4|WNW|30.07|0.0||Overcast|0.0|0.0|33.4||8.0|0.458333333333|8.17647058824|0.548387096774|3.875|3.05405405405|0
660|BUF|TEN|TEN|BUF|17|23|18|282|2|15|31:46|31|4|194|97|379|2|18|130|3|20|28:14|46|5|239|187|317|0|1|3|2|2|29|16|46|25|1|0|23|31|1|2|2011|13|12/4/2011|6|1:00|20111204|57.9|34.0|10.0|41.0|15.0|SSW|30.1|0.0||Mostly Cloudy|0.0|0.0|||9.72413793103|0.630434782609|8.125|0.64|4.21739130435|6.03225806452|0
661|MIA|OAK|MIA|OAK|34|14|23|153|8|79|38:20|43|4|222|209|362|0|18|258|10|91|21:40|41|8|372|46|304|1|2|0|4|2|13|20|25|41|1|2|44|14|2|0|2011|13|12/4/2011|6|1:00|20111204|78.1|61.0|10.0|56.0|20.7|East|30.12|0.0||Mostly Cloudy|0.0|0.0|||11.7692307692|0.52|12.9|0.487804878049|4.75|3.28571428571|1
662|CLE|BAL|BAL|CLE|10|24|13|174|3|37|22:26|31|8|317|59|233|1|24|158|4|18|37:34|26|3|108|290|448|1|1|1|3|1|10|18|23|36|0|1|55|17|2|0|2011|13|12/4/2011|6|4:05|20111204|51.1|46.9|8.0|86.0|11.5|South|30.17|0.0|0.03|Light Rain|1.0|0.0|||17.4|0.434782608696|8.77777777778|0.5|1.07272727273|17.0588235294|0
663|PIT|CIN|PIT|CIN|35|7|22|159|4|29|32:44|43|5|271|136|295|0|13|128|10|109|27:16|36|7|317|104|232|2|0|0|1|5|14|15|30|23|1|2|22|33|0|2|2011|13|12/4/2011|6|1:00|20111204|60.1|28.0|10.0|30.0|11.5|South|30.26|0.0||Scattered Clouds|0.0|0.0|||11.3571428571|0.466666666667|8.53333333333|0.652173913043|6.18181818182|3.15151515152|1
